0,text,polarity,subjectivity,sentiment,neg,neu,pos,compound
@Flipkart @flipkartsupport my order is not shipped yet .. it was supposed to be delivered at 26th but yet it is not… https://t.co/lPNNZw590y,                                ..                                    26                    …      :// .  /      5 0 ,0.0,0.0,neutral,0.0,2.0,0.0,0.0
"@Flipkart @flipkartsupport @PUMA still awaiting reply on return and refund of the fake product received
No email or… https://t.co/XyWECDHqyd","                                                                            
           …      :// .  /          ",0.0,0.0,neutral,0.0,2.0,0.0,0.0
@Flipkart Your executives use to disconnect the when someone ask them to transfer the call to supervisor,                                                                                                ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
"@nothing @Flipkart @getpeid 
Thank u so much, atlast I have received my Nothing phone🥰
Right now i have nothing in… https://t.co/FjtP81HTIk","      
               ,                                        🥰
                           …      :// .  /    81    ",0.0,0.0,neutral,0.0,2.0,0.0,0.0
@flipkartsupport @flipkartsupport @Flipkart @FlipkartStories @WorkAtFlipkart @flipkart_tech Seriously pathetic resp… https://t.co/YkorRcTQMB,           _                            …      :// .  /          ,0.0,0.0,neutral,0.0,2.0,0.0,0.0
@voxya_ @flipkartsupport @_Kalyan_K @jagograhakjago @Xtracover_ @Flipkart @IndianStandards @GoI_MeitY @DoC_GoI… https://t.co/fbbJg1WSAL, _   @_      _     _      _       _   …      :// .  /     1    ,0.0,0.0,neutral,0.0,2.0,0.0,0.0
@Flipkart Why you guys are making fool of customer by making wrong comments,                                                                   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
"@Flipkart it seems flipkart is not having sufficient stock of phones in India, when I booked the phone on 18th Jul,… https://t.co/9DgyoXnCdU","                                                                     ,                            18      ,…      :// .  /          ",0.0,0.0,neutral,0.0,2.0,0.0,0.0
"@Flipkart not received my refund, but shows refund completed. Please help me and resolve the issue. https://t.co/GdkG8sUWM7","                        ,                           .                                     .      :// .  /    8    7",0.0,0.0,neutral,0.0,2.0,0.0,0.0
@itsShweta_p @Flipkart @amazon @Tweet2Rhea @sardesairajdeep ~ SSR Untainted By SmearCampaign 🔥, _       2       ~                                🔥,0.0,0.0,neutral,0.0,1.0,0.0,0.0
@nothing @Flipkart i had planned a surprise gift for my better half but everything has vanished becoz of flipkart v… https://t.co/hmjB6mNhFM,                                                                                                    …      :// .  /    6     ,0.0,0.0,neutral,0.0,2.0,0.0,0.0
RT @itsShweta_p: United We stand for Our Universe Sushant and His Family and will not let anyone allow to malign his crystal clear Image at…,                                                                                                                           …,0.0,0.0,neutral,0.0,1.0,0.0,0.0
"My order id OD12554137352013520138000

My contact no.8898823139

Pls resovle this matter asap
@Flipkart @oppo… https://t.co/2jA4otGFLg","              12554137352013520138000

             .88 882313 

                            
   …      :// .  /2  4      ",0.0,0.0,neutral,0.0,2.0,0.0,0.0
"Recently ordered Oneplus TV from #Flipkart  OD125549297861254000, still waiting on installation despite multiple ca… https://t.co/otTX7N1CwP","                                 #            12554 2 7861254000,                                                  …      :// .  /    7 1   ",0.0,0.0,neutral,0.0,2.0,0.0,0.0
"When I try to replace my order, the app is not working, I have a limited time to replace till 30 july 2022.… https://t.co/OQ4Sb1yQvM","                              ,                       ,                                       30      2022.…      :// .  /  4  1    ",0.0,0.0,neutral,0.0,2.0,0.0,0.0
@Flipkart @flipkart_tech @FlipkartStories @kalyankrishnamu I have received this message and this seems fake. Also 2… https://t.co/84LbRTnmpl,   _                                                         .      2…      :// .  /84        ,0.0,0.0,neutral,0.0,2.0,0.0,0.0
@SachinAIET @Flipkart If you want it urgently. Go and get some technician yourself and pay him. He will do ur work… https://t.co/84NrPFNVxM,                           .                                                .                   …      :// .  /84        ,0.0,0.0,neutral,0.0,2.0,0.0,0.0
"@Flipkart @flipkartsupport @FlipkartStories @flipkart @_Kalyan_K after spending 45k on your website, expecting a bi… https://t.co/hBz07edQwK","        @_      _                 45                 ,               …      :// .  /   07     ",0.0,0.0,neutral,0.0,2.0,0.0,0.0
"@flipkartsupport @Flipkart Team I am very disappointed with your logistics team, today delivery person not picup my… https://t.co/h6q5bH7cXz","                                                        ,                                   …      :// .  / 6 5  7   ",0.0,0.0,neutral,0.0,2.0,0.0,0.0
"Social media users have slammed the ""insensitive"" T-shirt.

https://t.co/vkp0IOVAvp

#Flipkart #SushantSinghRajput #BoycottFlipkart","                                    ""           ""        .

     :// .  /   0      

#         #                   #               ",0.0,0.0,neutral,0.0,2.0,0.0,0.0
Meet @Flipkart 's sales pro Mr. Gaurav Gaba (ex-@Swiggy &amp; @makemytrip ) and master the most meaningful tips and tri… https://t.co/LIvdzFZNay,       '              .             (     &   ;   )                                            …      :// .  /          ,0.25,1.0,neutral,0.0,2.0,0.0,0.0
Or usne mujhe call kiye bina order undeliver kar diya or mujhe aaj bhi order nhi mila or mujhe aaj gaon jana hai or… https://t.co/GMltGSR99S,                                                                                                                   …      :// .  /          ,0.0,0.0,neutral,0.0,2.0,0.0,0.0
@Flipkart kindly deactivate my flifkart limt,                                    ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
RT @AthiraArGoSush: @Soumyajit2029 @Flipkart @flipkartsupport @LegalLro @HinduITCell @shashank_ssj @jasmeen23_ @KalingaForum @withoutthemin…,  202           _     23_    …,0.0,0.0,neutral,0.0,2.0,0.0,0.0
"Flipkart sent wrong item never purchase any product from Flipkart.
Be alert
@aajtak @ABPNews @AmarUjalaNews… https://t.co/wyKqGqkOMc","                                                                 .
        
     …      :// .  /          ",0.0,0.0,neutral,0.0,2.0,0.0,0.0
"@Flipkart Please look into this, I bought the product in an urgency, now the technician will visit next month. I ne… https://t.co/oepI03fbPZ","                       ,                                   ,                                         .     …      :// .  /    03    ",0.0,0.0,neutral,0.0,2.0,0.0,0.0
"RT @tanmayee18: #SushantSinghRajput AMAR HAI
I found reason for this DEPRESSION SAKE drama

As both @amazonIN , @Flipkart loosing sales by…"," #                           
                                             

          ,                   …",0.0,0.0,neutral,0.0,1.0,0.0,0.0
"@Cleartrip @flipkartsupport @Flipkart @flipkarttravel
Trip I'd 220728565426
It is pending since so long what is thi… https://t.co/HdGu6vdSW5","       
      '  220728565426
                                       …      :// .  /    6    5",0.0,0.0,neutral,0.0,2.0,0.0,0.0
"@Flipkart I applied for Flipkart axis Bank credit card.where it's showing me 1000 gift voucher you will get, when y… https://t.co/BjG4lyyk5D","                                              .        '             1000                          ,       …      :// .  /   4    5 ",0.0,0.0,neutral,0.0,2.0,0.0,0.0
"@Flipkart Stop your service, Now you are loosing market. By by...Flipkart","                   ,                           .      ...        ",0.0,0.0,neutral,0.0,2.0,0.0,0.0
Bht sare complaint aur tweet k baad v response nahi mil rha sbka tweet ka dekh rhe bs mere tweet ka reply nahi h in… https://t.co/gFCjVWTLeL,                                                                                                                   …      :// .  /          ,0.0,0.0,neutral,0.0,2.0,0.0,0.0
"RT @takhatiya: फ्लिपकार्ट से आर्डर किया कैमरा और जब बॉक्स खोला तो निकला केवल बैटरी , यह घटना @RiderChetan1 के साथ हुई है ,

क्या आप के साथ…"," फ्लिपकार्ट से आर्डर किया कैमरा और जब बॉक्स खोला तो निकला केवल बैटरी , यह घटना  1 के साथ हुई है ,

क्या आप के साथ…",0.0,0.0,neutral,0.0,2.0,0.0,0.0
@flipkartsupport @flipkartsupport @Flipkart  I massaged in DM but still no one is respond,                                                   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
@flipkartsupport On private chat you are stating that your seller has refunded the amount however the amount is not… https://t.co/cC1ArG34gB,                                                                                                    …      :// .  /  1   34  ,0.0,0.0,neutral,0.0,2.0,0.0,0.0
"@flipkartsupport @Flipkart 
Received a faulty RO, requested for replacement on 14,
call cust. care many times,
only… https://t.co/wKvloExs35","    
                    ,                              14,
         .                ,
    …      :// .  /        35",0.0,0.0,neutral,0.0,2.0,0.0,0.0
"RT @Flipkart: Does your heart ever just go

         🦋   🦋     🦋   🦋
    🦋             🦋             🦋
  🦋         Shopping        🦋
     🦋…","                             

         🦋   🦋     🦋   🦋
    🦋             🦋             🦋
  🦋                         🦋
     🦋…",0.0,0.0,neutral,0.0,2.0,0.0,0.0
